timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1589318129211,35,File0,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,3,0,0
1589318129176,71,File9,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,19,0,0
1589318129194,58,File1,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,4,0,0
1589318129211,50,File7,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,1,0,0
1589318129247,23,File0,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,1,0,0
1589318129235,42,File7,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,5,0,0
1589318129253,36,File2,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,6,0,0
1589318129244,47,File3,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,5,0,0
1589318129262,36,File8,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,9,0,0
1589318129292,27,File4,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318129289,33,File3,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,5,0,0
1589318129278,46,File8,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,10,0,0
1589318129246,85,File1,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,7,0,0
1589318129299,39,File9,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,4,0,0
1589318129322,31,File4,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,2,0,0
1589318129319,37,File5,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318129332,24,File2,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,0,0,0
1589318129271,90,File1,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,9,0,0
1589318129356,12,File6,550,"550 Failed to open file.
",FTP Users 1-1,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,1,0,0
1589318129338,36,File0,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,3,0,0
1589318129356,24,File3,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,1,0,0
1589318129325,67,File9,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,1,0,0
1589318129368,27,File7,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,1,0,0
1589318129353,43,File5,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,7,0,0
1589318129361,39,File2,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,7,0,0
1589318129396,12,File6,550,"550 Failed to open file.
",FTP Users 1-6,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,1,0,0
1589318129374,39,File1,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,1,0,0
1589318129395,33,File8,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318129392,41,File0,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,10,0,0
1589318129400,35,File3,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,11,0,0
1589318129408,34,File7,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,5,0,0
1589318129413,34,File2,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,12,0,0
1589318129435,29,File4,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318129380,84,File4,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318129433,33,File1,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,11,0,0
1589318129428,44,File9,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,6,0,0
1589318129442,33,File8,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,4,0,0
1589318129447,46,File3,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,17,0,0
1589318129472,28,File0,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,4,0,0
1589318129464,41,File5,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318129475,34,File9,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,0,0,0
1589318129466,45,File2,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,9,0,0
1589318129465,59,File5,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,11,0,0
1589318129500,41,File1,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,8,0,0
1589318129511,31,File3,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,3,0,0
1589318129505,38,File6,550,"550 Failed to open file.
",FTP Users 1-5,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,18,0,0
1589318129509,39,File0,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,4,0,0
1589318129524,25,File6,550,"550 Failed to open file.
",FTP Users 1-2,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,2,0,0
1589318129493,79,File4,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,2,0,0
1589318129543,35,File7,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,1,0,0
1589318129543,35,File4,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318129548,32,File1,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,1,0,0
1589318129549,40,File7,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,10,0,0
1589318129578,24,File5,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,2,0,0
1589318129578,35,File8,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,3,0,0
1589318129589,27,File8,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318129572,46,File5,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,12,0,0
1589318129541,79,File2,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,3,0,0
1589318129602,25,File6,550,"550 Failed to open file.
",FTP Users 1-4,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,4,0,0
1589318129580,47,File2,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,11,0,0
1589318129613,23,File9,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,1,0,0
1589318129618,23,File6,550,"550 Failed to open file.
",FTP Users 1-3,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,8,0,0
1589318129628,30,File3,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,8,0,0
1589318129620,44,File3,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,5,0,0
1589318129627,39,File7,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,6,0,0
1589318129636,38,File0,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,1,0,0
1589318129658,33,File4,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318129666,26,File8,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318129664,31,File4,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,3,0,0
1589318129616,81,File9,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,4,0,0
1589318129641,67,File7,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,2,0,0
1589318129674,52,File1,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,1,0,0
1589318129697,29,File0,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,0,0,0
1589318129695,35,File5,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,2,0,0
1589318129691,39,File5,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,11,0,0
1589318129692,52,File9,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,3,0,0
1589318129730,20,File6,550,"550 Failed to open file.
",FTP Users 1-6,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,2,0,0
1589318129730,30,File6,550,"550 Failed to open file.
",FTP Users 1-1,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,5,0,0
1589318129708,60,File8,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,10,0,0
1589318129726,55,File2,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,10,0,0
1589318129726,67,File1,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,2,0,0
1589318129750,63,File7,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,9,0,0
1589318129760,55,File7,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,22,0,0
1589318129781,43,File3,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,3,0,0
1589318129769,55,File9,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,11,0,0
1589318129815,25,File8,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318129813,29,File8,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,2,0,0
1589318129793,53,File2,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,11,0,0
1589318129824,31,File0,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,2,0,0
1589318129744,117,File0,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,3,0,0
1589318129846,31,File3,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,1,0,0
1589318129824,55,File4,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,14,0,0
1589318129842,43,File9,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,5,0,0
1589318129855,39,File1,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,6,0,0
1589318129840,57,File9,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,21,0,0
1589318129861,44,File1,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,12,0,0
1589318129895,28,File2,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,1,0,0
1589318129885,49,File0,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,2,0,0
1589318129877,66,File4,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,2,0,0
1589318129879,66,File5,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,2,0,0
1589318129897,52,File0,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,9,0,0
1589318129913,53,File2,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,5,0,0
1589318129923,44,File3,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,1,0,0
1589318129949,31,File1,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,1,0,0
1589318129943,43,File5,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,5,0,0
1589318129934,56,File1,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,3,0,0
1589318129945,55,File6,550,"550 Failed to open file.
",FTP Users 1-5,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,4,0,0
1589318129967,37,File4,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,15,0,0
1589318129966,42,File3,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,11,0,0
1589318129986,36,File6,550,"550 Failed to open file.
",FTP Users 1-2,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,17,0,0
1589318130000,23,File7,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,0,0,0
1589318129990,36,File2,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,1,0,0
1589318130009,36,File4,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,0,0,0
1589318130022,33,File7,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,2,0,0
1589318130005,51,File5,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,15,0,0
1589318130023,37,File8,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,4,0,0
1589318130026,41,File3,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,14,0,0
1589318130056,16,File6,550,"550 Failed to open file.
",FTP Users 1-3,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,4,0,0
1589318129981,98,File2,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,3,0,0
1589318130060,45,File9,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,7,0,0
1589318130067,39,File4,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,5,0,0
1589318130046,65,File5,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,4,0,0
1589318130055,56,File8,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,2,0,0
1589318130105,29,File0,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,1,0,0
1589318130072,62,File7,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,16,0,0
1589318130111,36,File6,550,"550 Failed to open file.
",FTP Users 1-4,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,5,0,0
1589318130106,43,File5,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,5,0,0
1589318130111,52,File9,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,4,0,0
1589318130134,31,File1,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,0,0,0
1589318130149,18,File6,550,"550 Failed to open file.
",FTP Users 1-6,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,3,0,0
1589318130079,89,File3,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,2,0,0
1589318130134,41,File8,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,14,0,0
1589318130148,43,File7,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,4,0,0
1589318130163,40,File0,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,3,0,0
1589318130167,39,File7,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,9,0,0
1589318130168,40,File4,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318130165,49,File2,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,6,0,0
1589318130175,40,File9,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,8,0,0
1589318130191,38,File8,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318130206,30,File8,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,2,0,0
1589318130203,39,File1,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,2,0,0
1589318130208,42,File5,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318130215,38,File0,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,9,0,0
1589318130214,52,File3,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,10,0,0
1589318130229,49,File9,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,6,0,0
1589318130236,43,File9,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,8,0,0
1589318130250,43,File6,550,"550 Failed to open file.
",FTP Users 1-1,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,3,0,0
1589318130242,53,File2,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,6,0,0
1589318130254,44,File1,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,2,0,0
1589318130267,37,File4,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,16,0,0
1589318130278,27,File0,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,1,0,0
1589318130293,35,File7,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,8,0,0
1589318130279,60,File0,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,5,0,0
1589318130295,46,File3,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,10,0,0
1589318130304,38,File5,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,4,0,0
1589318130298,45,File2,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,18,0,0
1589318130305,43,File1,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,2,0,0
1589318130341,31,File4,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,2,0,0
1589318130343,31,File6,550,"550 Failed to open file.
",FTP Users 1-5,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,4,0,0
1589318130328,48,File8,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,11,0,0
1589318130339,40,File1,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,7,0,0
1589318130348,48,File2,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,7,0,0
1589318130374,37,File7,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,7,0,0
1589318130376,40,File9,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,4,0,0
1589318130372,44,File5,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,5,0,0
1589318130343,73,File3,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,4,0,0
1589318130416,22,File0,200,OK,FTP Users 1-1,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,1,0,0
1589318130416,23,File6,550,"550 Failed to open file.
",FTP Users 1-2,,false,,0,0,6,6,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,1,0,0
1589318130396,44,File3,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,7,0,0
1589318130379,65,File2,200,OK,FTP Users 1-6,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,1,0,0
1589318130411,37,File8,200,OK,FTP Users 1-5,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,5,0,0
1589318130416,36,File4,200,OK,FTP Users 1-3,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,11,0,0
1589318130439,30,File7,200,OK,FTP Users 1-2,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,2,0,0
1589318130440,34,File4,200,OK,FTP Users 1-4,,true,,1048557,0,6,6,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,12,0,0
